ID,Text,Label 1,Label 2,Label 3,AggregatedTag,Support
3080_Cleand_Climate2.csv,THWRES STILL TIME TONSAVE THE PLANET!,10,10,10,30,1
1974_Cleand_Climate2.csv,Plant-based diets needed to limit climate change | News | DW https://t.co/tRl7aDVAed,10,5,10,25,1
1454_Cleand_Climate2.csv,@RobertKazinsky @Okeating Fox will deny climate change until his glacier mint melts.,5,10,10,25,1
2253_Cleand_Climate2.csv,RT @KM_verdevox: Fundamental work in @nature to quantify how food production and consumption impacts the planet and the synergistic measure,10,10,5,25,1
2943_Cleand_Climate2.csv,RT @skepticscience: If we keep burning coal and petroleum to power our society we re cooked and a lot faster than we thought. The United,10,10,10,30,1
1668_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/UxSj1nrZcV #GlobalWarming @ClimateProgress,10,0,10,20,1
1588_Cleand_Climate2.csv,All eyes on #HurricaneMichael: NASA Global Climate Change https://t.co/7ABRAQKL3D #environment | More w/ Eco-Search: https://t.co/8eBweZhmUG,10,5,10,25,1
2109_Cleand_Climate2.csv,RT @DerekCressman: As if the severe effects of hotter wildfires hotter summers and more intense hurricanes weren t enough.... it s going,10,10,5,25,1
2707_Cleand_Climate2.csv,RT @foodandwater: Plastics are produced from oil and gas & increasingly from fracking. In order to take action on climate change we must,10,10,10,30,1
1493_Cleand_Climate2.csv,@courtneyepierce @SenSanders The only one I pay attention to the only one concerned. Addressing climate change and protecting the environment is in the Democratic Party platform. https://t.co/trzecEh63s,10,10,10,30,1
3150_Cleand_Climate2.csv,This is HUGE (if true). A total game changer in our current civilization. Please take a look: #energy #climatechange #fuel https://t.co/2VqKkdaMXP,10,10,10,30,1
1500_Cleand_Climate2.csv,@dvorakoelling The white walkers are like climate change. They are both an existential danger to our survival but humans are not coming together to fight it.,5,10,10,25,1
3073_Cleand_Climate2.csv,Sure glad Trump withdrew from Paris Climate Change Agreement so we can't even talk about why Hurricane Michael went from a thunder storm off Yucatan to a Cat 4 hurricane battering Florida in only a few hours and why we keep getting 100-year hurricanes every month or so.,5,10,5,20,1
1940_Cleand_Climate2.csv,Nobel Prize winner in Economics Paul Romer has a message for people who deny climate change: You re entitled to your own opinion but you re not entitled to your own facts #tictocnews https://t.co/Wtq1m7bOY7,5,10,10,25,1
1724_Cleand_Climate2.csv,Climate change isn t about saving the planet it s about saving humans from the planet before it murders us all. - how we need people to talk about climate change,10,10,5,25,1
1710_Cleand_Climate2.csv,Climate Change a reality that someones refused to see,0,10,10,20,1
2255_Cleand_Climate2.csv,RT @KameronHurley: No. Vote in a government that will regulate the 100 companies fueling climate change. Stop putting this on recycle your,10,5,5,20,1
1849_Cleand_Climate2.csv,I'm bleeding followers with this argument but the survey suggests to me ~60% of Ontarians don't care enough about EITHER a) climate change; b) LGBTQ/consent; c) democratic self-determination (e.g. of Toronto); or d) min. wage hikes/better labour laws to prefer Wynne to Ford.,10,10,10,30,1
1372_Cleand_Climate2.csv,@CNN 1- I'm already an almost vegetarian 2- There is no public transport infrastructure where I live 3- Yup did dun that and more There that's me done! (kidding) #RenewableEnergy #climatechange #Armageddon,10,10,5,25,1
2251_Cleand_Climate2.csv,RT @JustEric: Fun fact: Despite having exited the Paris Agreement the US is still the only country not only meeting the requirements but,10,10,5,25,1
2646_Cleand_Climate2.csv,RT @davepell: If you love Tahoe and believe in climate change then you need to join me in supporting the effort to win back the Sierras.,5,10,10,25,1
1727_Cleand_Climate2.csv,Climate scientists now agree that if greenhouse gas emissions continue at the current rate we will experience catastrophic effects from climate change in as little as 12 years. #climatechange https://t.co/tCpZaEfjmW,10,10,0,20,1
2116_Cleand_Climate2.csv,RT @DonteStallworth: Senator James Inhofe said of the UN climate panel report s authors: They come from that prejudiced perspective. He',5,10,5,20,1
1703_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/fYMM0H4oJn #GlobalWarming is real and we have to respond now @EnvDefenseFund,10,5,5,20,1
3208_Cleand_Climate2.csv,Wait but @AndrewScheer says that pricing carbon doesn t ever work and claims there is lots of research that backs him up. More plan less rhetoric Mr. Scheer.,5,10,10,25,1
1387_Cleand_Climate2.csv,@ElectrekCo @FredericLambert Not shocking since climate change is viewed as made up by the current administration. This is a middle finger to progress.,10,5,10,25,1
2703_Cleand_Climate2.csv,RT @fern_lover: @ all the old people in my life who I ve been warning them about climate change over the years: WHAT DID I TELL YOU. WHAT D,5,5,10,20,1
1669_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/UxSj1nrZcV #GlobalWarming @ClimateReality,10,10,10,30,1
2936_Cleand_Climate2.csv,RT @shaenongarrity: @pixelatedboat Remember 20 years ago when Al Gore said climate change is scary but if we act now we can halt it with a,10,10,0,20,1
1386_Cleand_Climate2.csv,@EdKrassen Haha. No they dont believe in education or climate change or government regulations or social security or healthcare or public schools or medicare or caid or diplomats or environmental protections from poisons feeding kids or caring for elderly,10,5,10,25,1
2624_Cleand_Climate2.csv,RT @chaneltights: the earth has 12!!!! TWELVE !!! years left before a global catastrophe takes place but nothing is being done. Climate cha,10,10,10,30,1
1957_Cleand_Climate2.csv,One in a hundred years storms now almost every year. First the insurance companies will quit insuring properties along coasts Then the banks will quit giving mortgages.,10,0,10,20,1
2520_Cleand_Climate2.csv,RT @UNDPClimate: The island of #Aruba plans to cut 100% off fossil fuels by 2020. Bold #ClimateAction like this was shared at the #NDCDialo,5,10,10,25,1
2248_Cleand_Climate2.csv,RT @JoyceWhiteVance: Trump apparently rejects the conclusion of the recent UN report about the highly detrimental impact climate change wil,10,10,5,25,1
2926_Cleand_Climate2.csv,RT @sapinker: A plan to fight climate change that goes beyond Wouldn't it be nice.... https://t.co/Rn9R8oP3lb via @HuffPost,0,10,10,20,1
2409_Cleand_Climate2.csv,RT @Realityshaken: Gee ya think #ClimateChange could be real?! https://t.co/3RriivwcoV,10,10,10,30,1
3214_Cleand_Climate2.csv,Watch the US stall on climate change for 12 years https://t.co/NxG6emDKyR @voxdotcom This video is infuriating. Having seen the rising sea levels with my own eyes (in southern Bangladesh) and the climate refugees it has created I am disgusted with the lack of action.,10,10,10,30,1
1328_Cleand_Climate2.csv,.@RepScottPeters please speak out against this administration s attempts to prop up the coal industry--the move to replace the #CPP and rumored proposal to bail out coal plants. They jeopardize the health and safety of our communities. #Standupforscience #ActonClimate,10,10,10,30,1
2602_Cleand_Climate2.csv,RT @bombsfall: to sum up for my followers who don't follow this kind of thing: climate change is going to make some areas of the world extr,10,10,10,30,1
2623_Cleand_Climate2.csv,RT @cgtnamerica: A major U.N. report on climate change is calling for unprecedented change before the damages become irreversible. Scient,10,5,10,25,1
1816_Cleand_Climate2.csv,I am ready for a Political Climate Change,10,10,0,20,1
1605_Cleand_Climate2.csv,Big corporations don t give a fuck about the climate change,10,10,10,30,1
1799_Cleand_Climate2.csv,How a #Fortnite squad of scientists is hoping to defeat #climatechange https://t.co/hDwn9sSuO2 via @Verge,10,0,10,20,1
1768_Cleand_Climate2.csv,For once we've lucked out with the Trump #sciency team. They finally say human caused #ClimateChange as real. But it is all for naught because we're too late & it will #cost too much to do anything about it. #Liberals Use Scientific Sarcasm To Confuse #Conservatives https://t.co/P3LiNPUNKp,10,10,10,30,1
3285_Cleand_Climate2.csv,but u know what? i don't belive its going to end like that. i belive we will wake up and we will fight for the earth till hell freezes and then fight our way out of the ice all together worldwide and for the first time in history humanity will be united under one common goal.,10,10,0,20,1
1308_Cleand_Climate2.csv,'Let's pretend this is WWIII': Richard Branson hits out at Australia over climate change The billionaire criticises the Australian Government for failing to do more to curb rising greenhouse gas emissions and says coal... https://t.co/VTm5gcZPYL,10,5,5,20,1
2003_Cleand_Climate2.csv,RT @Alex_Verbeek: Today in Geneva where I spoke at the Geneva Centre for Security Policy about solutions for #climatechange https://t,5,10,5,20,1
1863_Cleand_Climate2.csv,If you love Tahoe and believe in climate change then you need to join me in supporting the effort to win back the Sierras. https://t.co/ZoTd3Wf9uv cc: @sacca,10,10,10,30,1
1336_Cleand_Climate2.csv,.@repdanbrady says there is a limit on what can be done to combat climate change and that there are issues that are more significant. That doesn't sound like leadership to us. #GLTLive,10,10,10,30,1
2664_Cleand_Climate2.csv,RT @draartibansal: Dutch appeals court upholds landmark climate change ruling! Ordered to cut emissions faster. #ClimateAction #ClimateJust,10,10,10,30,1
1772_Cleand_Climate2.csv,From July 2015 by @MargaretAtwood: https://t.co/3t8Dmbmrmn #IPCCReport #GlobalWarming #longread,10,10,10,30,1
2444_Cleand_Climate2.csv,RT @ScienceAU: The @IPCC_CH report is alarming to say the least. #respectthescience https://t.co/8iWrmIbFnK,5,5,10,20,1
2180_Cleand_Climate2.csv,RT @GoodGriefNetwk: Climate Change Edgelords Are the New Climate Change Deniers. @MikeLeePearl calls out thinkers like @RoyScranton as do,10,5,5,20,1
2672_Cleand_Climate2.csv,RT @dwallacewells: One strange thing about the new IPCC report is that it presents two degrees of warming as a must-be-avoided worst case f,0,10,10,20,1
3103_Cleand_Climate2.csv,The Hurricanes and Climate-Change Questions Keep Coming. Yes They re Linked. https://t.co/HBAsCOm5wg,10,5,10,25,1
1451_Cleand_Climate2.csv,@Raccoonomics @Noahpinion Who uses imperial units for climate change? It's the GLOBE that's warming not just the US Liberia and Myanmar,5,5,10,20,1
2679_Cleand_Climate2.csv,RT @effiedog: The shear numbers of hurricanes & intensity of weather in general should be clear signs for the blind members of GOP who stan,10,10,5,25,1
2075_Cleand_Climate2.csv,RT @Cianjo_AA: Interesting comments asking what can we do as individuals and as an institution to be a leader in addressing climate change?,5,10,5,20,1
1445_Cleand_Climate2.csv,@PSBROOKES You would think Don t vote for a climate change deniers would have made the short list. SMH,10,5,10,25,1
2981_Cleand_Climate2.csv,RT @today_explained: Sea levels rising Arctic permafrost melting Rising global temperature Mass die-offs of coral reefs Just some of t,10,10,5,25,1
2342_Cleand_Climate2.csv,RT @NaomiAKlein: This is the kind of holistic equity-based climate action that we need. One of my fav projects in the world: How postal w,10,5,10,25,1
2123_Cleand_Climate2.csv,RT @DruhFarrell: The best that science has to offer is telling us that we should act with urgency on climate change. The best that economi,5,10,10,25,1
1292_Cleand_Climate2.csv,#FACTOyeg18 French Ameri-Can climate Talks on Oceans @ualberta Nov 5th. The Arctic Ocean: From Local to Global Concerns-public conference. Join the Panelists: Serge Segura Marie-Noelle Houssais Martin Raillard Paul Myers and Duane Ningaqsiq Smith. @ualbertaScience @UofAALES,5,10,10,25,1
2064_Cleand_Climate2.csv,RT @CarolineLucas: With just 12 years left to avoid catastrophic climate breakdown we need an environment secretary dedicated to working a,10,10,0,20,1
3210_Cleand_Climate2.csv,Warming -> aggression -> extremism -> autocracy -> corruption -> exploitation -> more warming Runaway climate change? We're *in* it Wake up sleepyhead,10,5,10,25,1
2076_Cleand_Climate2.csv,RT @CleanAirMoms: New Blog Post! Climate Change is Coming for You and Your Children https://t.co/5ySUGPO949 #CleanAir,5,10,10,25,1
2745_Cleand_Climate2.csv,RT @iAmTheWarax: 5 Things You Can Do To Inconvenience Yourself While Multinational Companies Destroy Your Children s Future for Profit: htt,5,10,5,20,1
2026_Cleand_Climate2.csv,RT @BernieSanders: Climate change is the single greatest threat facing our planet. It s time for a political revolution that takes on the f,5,10,10,25,1
3032_Cleand_Climate2.csv,SLOW CLAP THANK YOU if we want to save the planet from apocalyptic climate change we have to hold the corporations (which aren't people) that made it all possible - in all its hellish glory - responsible and make them pay for it money talks save Mother Earth,10,10,5,25,1
1294_Cleand_Climate2.csv,#Greenhouse gases aren't just warming the planet. They're also #acidifying our #oceans https://t.co/YSMgHXxKUK via @latimes #Environment #MarineLife #Conservation #ClimateChange #ClimateChangeIsReal #ActOnClimate #SaveThePlanet #ParisAgreement #1o5C https://t.co/msccb0scBp,10,10,10,30,1
1305_Cleand_Climate2.csv,#grrrrr we are killing our planet,10,5,10,25,1
3094_Cleand_Climate2.csv,The Greatest Hoax Strikes Florida by NICHOLAS KRISTOF via NYT https://t.co/mYdez2eI9i,10,10,0,20,1
1507_Cleand_Climate2.csv,@fema @realDonaldTrump Stop denying climate change.,10,0,10,20,1
1516_Cleand_Climate2.csv,@jchristianminor @AndrewGillum @FLGovScott Well except for that part where Gov Scott has been denying/ignoring climate change for eight years. With a large congressional delegation and more miles of coast than any state but Alaska (oceanfront) Florida sho,0,10,10,20,1
2816_Cleand_Climate2.csv,RT @maelunaa: please please please do your part to take care of the earth!! dismissing climate change is not only ignorant but detrimental,10,10,5,25,1
2368_Cleand_Climate2.csv,RT @PSG_BD: Indigenous Peoples are often among 1st to face direct impacts of #climatechange & their participation in decision-making on cl,10,5,5,20,1
1585_Cleand_Climate2.csv,After a sobering United Nations climate change report what one Colorado company is doing to combat greenhouse gas emissions. https://t.co/aI9qy1dsT9 https://t.co/1t5lqnaocO,5,10,5,20,1
2890_Cleand_Climate2.csv,RT @progpsychprof: @BernieSanders takes on the MIC campaign finance corruption Trump climate change Saudi Arabia and global authoritar,10,10,0,20,1
3033_Cleand_Climate2.csv,Sadly there are two words: Climate and change. Thought and well-wishes to all our friends in Florida.,10,10,10,30,1
2308_Cleand_Climate2.csv,RT @MichaelEMann: #Michael had 155 mph winds at landfall--roundoff error from a cat 5 and the STRONGEST landfalling Atlantic hurricane on,10,0,10,20,1
2159_Cleand_Climate2.csv,RT @FlipAZ02: .@LeaPeterson Since you refused to answer--at the #AZ02Debate--if you believe in the science of climate change you need to k,5,10,5,20,1
3118_Cleand_Climate2.csv,The celebrity in chief doesn't care does he? Trump suggests the climate may actually be fabulous after ominous UN report on looming disaster https://t.co/u6IYoihfFN via @BIUK_Politics,10,10,10,30,1
3120_Cleand_Climate2.csv,The death of coral reefs will worsen the submersion of coastlines ... #globalwarming #coralreefs,10,10,10,30,1
3159_Cleand_Climate2.csv,This is the newest UN report on #climatechange We must change now. We are out of time. https://t.co/HmI9KSCFg2,10,10,10,30,1
1578_Cleand_Climate2.csv,A landmark @UN report paints a far more dire picture of the immediate consequences of #climatechange than previously thought https://t.co/VdMvFugl17,10,10,5,25,1
1548_Cleand_Climate2.csv,@realDonaldTrump Did HAARP weather controllers make this hurricane2promote their climate change Globalist agenda?IfUhaven t checked into HAARP then Plz do&I m not talking about a loan for a house reduction pmt which never happens! I m talking about re,10,0,10,20,1
2744_Cleand_Climate2.csv,RT @hot potato: Please spread this because not enough people seem to understand how bad this situation is https://t.co/qMSQSwVUJa,10,10,5,25,1
1385_Cleand_Climate2.csv,@E_A_Swearengen @SonnyBunch Climate change happens with or without mankind. If you believe in evolution you should welcome the next stage in human evolution. If you believe in intelligent design you should know that man is not capable of undoing whatever,10,10,0,20,1
1673_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/UxSj1nrZcV #GlobalWarming @GreenpeaceUSA,10,0,10,20,1
2866_Cleand_Climate2.csv,RT @nytimes: Causing climate change is trouble enough but we humans increase the harm by not taking steps to minimize the impact. https://,10,5,10,25,1
1550_Cleand_Climate2.csv,@realDonaldTrump Hurricanes and Climate-Change Questions Keep Coming. Yes They re Linked. https://t.co/qNzH1Jd7bE,10,10,10,30,1
1854_Cleand_Climate2.csv,If only they spent as much time talking about the devastating effects of climate change as they do giving space for opinion pieces by unqualified hacks. https://t.co/w5hcDhGmuZ,5,5,10,20,1
1896_Cleand_Climate2.csv,Just 100 companies responsible for 71% of global emissions study says https://t.co/wgx6IHBv9E,10,10,5,25,1
1319_Cleand_Climate2.csv,.@RepCuellar please speak out against this administration s attempts to prop up the coal industry--the move to replace the #CPP and rumored proposal to bail out coal plants. They jeopardize the health and safety of our communities. #Standupforscience #ActonClimate,10,10,0,20,1
2931_Cleand_Climate2.csv,RT @seenorimagined: The public is made to feel guilty for using disposable drinking straws meanwhile industry goes completely unregulated.,0,10,10,20,1
3106_Cleand_Climate2.csv,The Hurricanes and Climate-Change Questions Keep Coming. Yes They re Linked. https://t.co/gUKMGCl1u1,10,10,0,20,1
2967_Cleand_Climate2.csv,RT @thehill: NEW: Republicans shrug off dire UN warnings on climate change https://t.co/L6SKNreRtv https://t.co/78IEJSz4f1,10,5,10,25,1
2944_Cleand_Climate2.csv,RT @smerconish: Vote at https://t.co/UCpx3FqWfX: Do you believe the effects of Climate Change will be calamitous in YOUR lifetime? #survey,5,10,5,20,1
2119_Cleand_Climate2.csv,RT @DrAndrewThaler: 25 companies are responsible for more than half of all carbon emissions. 25 CEOs. 25 Boards of Directors. When we t,10,5,10,25,1
2329_Cleand_Climate2.csv,RT @MrDenmore: While I m admittedly left of centre all my Liberal-voting peers are appalled at Morrison s intransigence on climate change,10,5,10,25,1
2429_Cleand_Climate2.csv,RT @RockyMntnMike: I'm sorry I won't be able to watch Trump talk about the climate change hoax today. I'm dealing with my second hurricane,10,10,5,25,1
1990_Cleand_Climate2.csv,RT @4AnimalLife: @cadalakjack @NewYorkStateAG Another factor in the acceleration of climate change is that the vast tundra is thawing here,10,5,5,20,1
2887_Cleand_Climate2.csv,RT @pressprogress: Jason Kenney and Doug Ford s plan to ignore climate change would cost Canadians over $20 billion per year. And it s not,10,10,5,25,1
3252_Cleand_Climate2.csv,Why is climate change causing more extreme weather events? https://t.co/nb9jeqOkzU #climatechange #climateaction #environment #energy https://t.co/7O3S4GkaFF,5,10,10,25,1
2828_Cleand_Climate2.csv,RT @michaelaedson: Yes I m tweeting this out of anger but if you vote for politicians who don t believe in climate change the end of the wo,5,10,10,25,1
2215_Cleand_Climate2.csv,RT @InSpiteOfTrump: Why Immigration Opponents Should Worry About Climate Change https://t.co/jsfsalwcNP,10,5,10,25,1
3029_Cleand_Climate2.csv,Republican Party Shrugs Off New Dire Climate Change Warnings Doesn't Even Bother Reading Study https://t.co/QbReyuQ3r4 https://t.co/W3TtGUyPfi,5,5,10,20,1
2570_Cleand_Climate2.csv,RT @amandaasette: EVEN IF you want to think climate change isn t real.... what is so bad about improving the state of this planet and takin,10,10,0,20,1
3279_Cleand_Climate2.csv,adding to the tragedy for Floridians is the fact their shit-bag governor @FLGovScott is the worst of the worst of climate change deniers - the whole fucking peninsula could get washed off the map and he would still deny it...fuck him - Floridians need to revolt against him...,10,0,10,20,1
2977_Cleand_Climate2.csv,RT @timmyturmoil: Little donny small hands says hurricane Michael is like a big tornado. He also says climate change is a fraud invented,5,10,5,20,1
1787_Cleand_Climate2.csv,He doesn't understand anything and worse yet he doesn't LISTEN to the people who do understand economics foreign policy trade climate change and the law in general,10,5,5,20,1
1803_Cleand_Climate2.csv,How many historic weather events does the right need to believe climate change is a real threat?,10,5,5,20,1
1872_Cleand_Climate2.csv,Is anyone else comforted from all the climate change is ruining the world by 2030 stuff? I mean theres nothing better than knowing I dont have to live too long its all the good years of a persons life and I dont like being alive anyway. Its a win for the depressed lmao,5,10,5,20,1
1698_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/fYMM0H4oJn #GlobalWarming is a nasty reality @RealityDrop,10,10,0,20,1
2846_Cleand_Climate2.csv,RT @mullinmeg: Since release of the IPCC 1.5 C report lots of concerned people asking me about the politics of climate change. What can w,10,10,5,25,1
3048_Cleand_Climate2.csv,Shawn Moody a denier-denier? Last week Moody said we shouldn t overreact to climate change #mepolitics https://t.co/D6QJlEmxBC,10,10,5,25,1
1602_Cleand_Climate2.csv,Because it emphasizes what ignorant jackasses they are?,5,10,5,20,1
2133_Cleand_Climate2.csv,RT @Edgemonsta: Correct. Phelps is preferencing the Libs who are completely corrupt deny climate change is an issue torture children wan,5,10,5,20,1
2086_Cleand_Climate2.csv,RT @CoastProtectors: Do tell how you can visit unceded territories of Coast Salish peoples and pretend you can build a pipeline through her,5,5,10,20,1
1921_Cleand_Climate2.csv,Moody got a chance to state whether he believes in climate change. Dodges & just talks about energy efficiency. No answer to question! #mepolitics,5,10,5,20,1
2627_Cleand_Climate2.csv,RT @chelshillll: drive cars with little to zero emissions!!!!!!! https://t.co/NEWY5ce2CG,10,10,10,30,1
3249_Cleand_Climate2.csv,Why Xenophobes Should Worry About Climate Change #climatechange #migration #desertification https://t.co/yM3dxn5NXD,10,5,10,25,1
2876_Cleand_Climate2.csv,RT @paulkrugman: The future is looking very scary. It's kind of a bitter irony that (a) we're seeing the risks of climate change loom even,5,10,10,25,1
2596_Cleand_Climate2.csv,RT @benetbrandreth: Here's an alternate plan to fight climate change: What might take a century to do with renewables alone could be done,5,10,5,20,1
1539_Cleand_Climate2.csv,@ottocrat @giles_fraser is a total lost cause - he knows very little about economics or the EU. Climate change is best tackled when bloc's like the EU work toward zero carbon goals. Britain can/could have led within the EU and seen a result worth much mor,10,10,10,30,1
2093_Cleand_Climate2.csv,RT @Crimsontider: Tricia is showing her ignorance on environmental issues and is just spouting talking points given to her by her puppet ma,5,10,5,20,1
2732_Cleand_Climate2.csv,RT @grescoe: For the record...and future reference: NASA has declared automobiles are officially the largest net contributor of climate ch,10,10,10,30,1
1890_Cleand_Climate2.csv,Janet Mills gets applause and by the way I believe in climate change... #MEpolitics,10,10,10,30,1
1941_Cleand_Climate2.csv,Nope! I am not a person who is a supporter of more carbon which we know contributes to Global Warming. So I'll vote for Dawn Randolph for PSC. @WinWithRandolph,10,5,10,25,1
1785_Cleand_Climate2.csv,HOUSTON (Reuters) - Corporations around the world should work together to reduce carbon emissions and stem climate change rather than wait for government mandates the chief executive of U.S. oil prod... https://t.co/8rhw2cUDrf via https://t.co/V94GbS7WBr https://t.co/nHInA8VrMq,10,10,10,30,1
3310_Cleand_Climate2.csv,shopping for winter gear like i'll actually see snow this year hashtag climate change.,10,5,10,25,1
1705_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/fYMM0H4oJn #GlobalWarming we have to deal with it NOW @the_ecologist,10,10,10,30,1
1587_Cleand_Climate2.csv,Alas denying climate change doesn t actually prevent it. The Greatest Hoax Strikes Florida https://t.co/rOUMkP3PE4,5,10,10,25,1
3152_Cleand_Climate2.csv,This is bigger than your ride-sharing and three cans of Pepsi on the recycling bin a week. Hold. Coporations. Accountable. Meatless Mondays aren't fucking cutting it anymore. Rally for government change. You're too late.,5,10,5,20,1
1909_Cleand_Climate2.csv,Looks like #Wentworth has another #Coal Lover. Candidate #ClimateChange denier Dave Sharma says Liberals 'doing enough' on climate after Hewson attack https://t.co/EdEvq0KVfY,10,5,10,25,1
2721_Cleand_Climate2.csv,RT @gilmored85: The GOP is going to fucking kill us all just so they can help coal companies get an extra couple bucks. They are an existen,10,10,5,25,1
2704_Cleand_Climate2.csv,RT @flyaway_k: Google hypercanes if you wanna be scared shitless and see where we are headed if these fucking deadheaded Neanderthals don t,10,10,10,30,1
2470_Cleand_Climate2.csv,RT @SlimJosa: Individual actions alone will not alleviate the urgency of climate change; it can only be resolved through a radical transfor,10,10,0,20,1
2152_Cleand_Climate2.csv,RT @ErikVoorhees: Societies move toward greener technologies as they become wealthy. Cleanliness is a luxury good. For this reason it may,10,5,10,25,1
2366_Cleand_Climate2.csv,RT @PDeplorablegirl: Forest Management Reform would help in Reducing Wildfires. We should be 4 these measures. Come on congress. Make the R,0,10,10,20,1
1333_Cleand_Climate2.csv,.@repbarbaralee please speak out against this administration s attempts to prop up the coal industry--the move to replace the #CPP and bail out coal plants. They jeopardize the health and safety of our communities. #Standupforscience #ActonClimate,0,10,10,20,1
1659_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/4yvpjuNG6y #GlobalWarming @climatedesk,10,0,10,20,1
3297_Cleand_Climate2.csv,how many floridians and their elected officials are climate change deniers? #hurricanemichael,10,5,10,25,1
2295_Cleand_Climate2.csv,RT @MariannaNBCNews: Sounds like the climate change U.N. report landed with a thud on Capitol Hill... https://t.co/Xa0QTN7mVr,10,10,0,20,1
2490_Cleand_Climate2.csv,RT @TheAstroNick: This storm has solidified that I m doing my thesis on anthropogenic climate change effects on instances of hurricane rapi,5,10,5,20,1
1483_Cleand_Climate2.csv,@atrupar The UN must have had a picture book drawn to explain to trump the cause and effect of climate change. I hope it was in color.,5,5,10,20,1
3244_Cleand_Climate2.csv,Why #climatechange is a different challenge than World War II https://t.co/xlstJO0snR,5,5,10,20,1
1694_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/fYMM0H4oJn #GlobalWarming @350,10,10,10,30,1
2521_Cleand_Climate2.csv,RT @UNDPClimate: We haven't mobilised enough demand for accountability from our governments. What is missing is leadership Says @UNDP's,5,10,10,25,1
1324_Cleand_Climate2.csv,.@RepJerryNadler please speak out against this administration s attempts to prop up the coal industry--the move to replace the #CPP and rumored proposal to bail out coal plants. They jeopardize the health and safety of our communities. #Standupforscience #ActonClimate,10,10,5,25,1
3209_Cleand_Climate2.csv,Wake Up World Leaders. The Alarm Is Deafening. https://t.co/lz4FVci5gN #ClimateChangeIsReal,5,10,10,25,1
1629_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/3saH9cOi05 #GlobalWarming @NASA #ActOnClimate,10,5,10,25,1
2307_Cleand_Climate2.csv,RT @MiaFarrow: Humans are burning fossil fuels -- coal oil gas -- at an alarming rate putting heat-trapping gases into the atmosphere. I,10,5,10,25,1
2940_Cleand_Climate2.csv,RT @simonahac: environment dept: australia set to miss paris commitments by wide margin @DaveSharma: @LiberalAus is doing enough environ,5,10,10,25,1
2436_Cleand_Climate2.csv,RT @SallyDeal4: Upon hearing about this week's #climatechange report: @realDonaldTrump: It was given to me. And I want to look at who drew,10,10,0,20,1
1684_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/UxSj1nrZcV #GlobalWarming @UNFCCC,10,10,5,25,1
2044_Cleand_Climate2.csv,RT @BrexitBin: What a useless waste of space Gove is. Just like the rest of this incompetent government. Michael Gove skips climate chan,10,0,10,20,1
2861_Cleand_Climate2.csv,RT @notanastronomer: combating climate change is about structural not individual changes https://t.co/PLLPpu77Oj,10,10,10,30,1
2211_Cleand_Climate2.csv,RT @HumanistReport: The propagandists at @FoxNews live in a world where climate change is make believe but movies are real life. http,5,10,10,25,1
2102_Cleand_Climate2.csv,RT @David_Leavitt: You don t need to be a scientist to understand a manmade hole in our ozone layer lets more Sun s radiation through our a,10,5,5,20,1
2427_Cleand_Climate2.csv,RT @RobbySlowik: I'm not gonna let climate change devastate the earth by 2040 without taking action. I've started smoking and eating sugar,5,10,10,25,1
1989_Cleand_Climate2.csv,RT @350: This is a groundbreaking report if only because it lays out in such stark terms just how dire our predicament truly is. https:/,10,5,5,20,1
1418_Cleand_Climate2.csv,@KeepCanWorking Above this tweet is an article about the new UN report on climate change. The Alberta government is captured by the oil industry and do not agree with the expansion of the oil sands @UN,10,5,10,25,1
2181_Cleand_Climate2.csv,RT @GottaLaff: Al Roker just reported that the geography may now change bc of #HurricaneMichael bc #climatechange has intensified strength,10,5,10,25,1
2318_Cleand_Climate2.csv,RT @MikeLevinCA: When asked about climate change my GOP opponent @diane_harkey repeatedly says I am not a scientist. Someone running f,5,10,5,20,1
2090_Cleand_Climate2.csv,RT @CoralMDavenport: A major new IPCC report says that severe impacts of #climate change will hit by 2040 and that avoiding the damage req,10,5,5,20,1
1642_Cleand_Climate2.csv,Catastrophic #ClimateChange by 2030 https://t.co/3saH9cOi05 #GlobalWarming @the_ecologist #DemandClimateAction,10,5,10,25,1
1509_Cleand_Climate2.csv,@freddyatton @realDonaldTrump They made a calculation that they can reap the rewards of ignoring climate change and secure the comfort and safety of their future generations. They knew at some point that we had passed the point of no return and the only t,10,10,5,25,1
3264_Cleand_Climate2.csv,Wow I don t recommend reading this at 1am at the end of a long day full of panic attacks.,10,5,10,25,1
2902_Cleand_Climate2.csv,RT @realityunf0lds: experts are saying if we don t make drastic change to reduce climate change we re all fucked by 2030 sooooo I just wan,10,5,5,20,1
